34.14	39.4	40.58	44.67	43.5	46.14	27	43.5	60.71	56.13	50.62	57.33	59.33	66.22	77	80.8
35.88	39.29	45.56	46.3	45	49.63	33.5	36	57.13	62.5	59.85	60	61.38	67.8	71	78
68.33	35.67	55.69	55.3	51	51.57	33.5	36	93.38	61	74.3	72.88	73.14	73.83	73.33	81.25
120.07	60.86	65.91	64.82	61.29	57	33.5	49	149.45	87.29	87.33	82.38	87.67	79	72	79
64.29	65.63	58.91	59.56	58.13	54.33	49	52.33	90.15	84.86	82.78	78.43	82.43	79	76.75	83
45	57	59.5	63	60.5	64.67	51.5	61.33	67.33	75.33	78	80.8	80.57	86.5	80	87.8
76.88	55.2	66.54	66.7	62.29	64.29	28	52	104.73	76.25	87.8	89.13	91.5	95	89.33	94.25
84.42	42.5	71.33	70.78	67.38	72.78	28	52	114.64	67.5	89.73	90.75	92.67	98.75	81	90
96.91	90.57	79.7	76.9	74	75.71	44	56.33	134.63	126.71	97.11	98.11	96.33	99.57	98.67	99.8
131.62	105	97.5	93.1	81.71	85.13	28	56	167.54	132.25	121.33	118.67	108.33	112.25	110.33	111.25
126.1	89.33	93.55	90	82.83	90.83	44	46	165.67	114.8	130.2	121.5	114.2	120.17	108.5	108.33
58.2	46.75	70.8	75.5	70.4	79.29	28	56	85.27	82	95.22	99.71	98	103.71	82	92.5
21.24	36.5	43.08	48.36	53.5	62.75	54	53.5	47.92	63.5	63.8	68.56	76.13	85.33	91	96
15.43	15.57	36.6	43.71	50.33	61.5	60	60	36.11	32.33	52.11	59	65.83	81.86	89	92
15.07	23.43	40.9	43.71	48.83	53	51	55.67	33.89	41.6	60.5	63.33	69.33	77.29	93.6	99.8
43.68	46.5	48.13	53.13	51.4	55.2	51	52.33	77.4	81	68.57	79.86	78.4	86.17	90.25	96.4
97.75	62.17	61.73	63.29	64.71	68.57	49	48.5	132.3	88	87.2	89.57	92	97.63	99	101.75
77.75	50.67	50.78	58	59.33	60.8	56	57.33	110.5	76.33	73	78.86	82.83	91	97.5	98.8
105.61	95.33	64.67	65.57	68.83	65.83	60	62.33	146.44	130.88	85.88	88.14	93.33	100.43	105.25	107.4
61.07	76.71	62.2	56.67	61.5	68.14	55.67	59	86.92	107.67	87.45	81.33	87.83	97.13	106.75	107.2
46.58	47	54.89	61.29	64.5	68.67	56	60	73.71	74.8	78.44	84	89.83	98.29	106.25	108.6
34.79	35.25	51.78	59.86	62.4	68	54.33	56.67	62.31	69	74.18	79.71	87	97.25	103.33	103.25
47.28	32.33	57.25	64.2	67.43	74.75	54.33	56.67	72.57	65.67	78.1	87.11	90.86	100.5	107	107.2
46.97	44.5	57.11	64.78	68.14	74.63	54.67	56.33	76	82.29	80.75	86.75	92.14	101.63	106.75	106.8
40.1	38.5	57	65.13	68.67	76.57	63	61.67	72.3	71.67	78.63	85.63	93.5	102.14	105.25	103.8
63.25	58.25	62.11	69.78	73.29	80.33	70	72	106.33	89.5	82.56	88.67	95.29	101.67	106.5	109.8
59.52	49	64.89	69.88	74.71	83	70	72	93.83	81.25	83.5	91	94.71	104.89	109	112.4
54.46	46.33	64.1	70.78	76.5	84.11	73.33	72	85.64	80	82.89	91	97	105.5	109.5	110.6
56.78	59	64.4	71.44	78.75	86.67	73.67	72.33	76.67	89.29	82	91.13	97.71	107	108.25	109.4
65	55	68.75	73.57	80.71	88.57	80	77.5	87.6	77.5	84.38	90	95.83	105	105	105
65	55	68.75	73.57	80.71	88.57	80	77.5	153.43	97.75	105.3	100	104.57	110.56	111.5	113.2
103.88	71.67	74.5	75.75	80.29	84.75	74	72.67	141.43	111	94	95.63	101.29	107.63	112.75	110.83
77.16	53	68	74.13	77.29	83.25	75.33	74	114	86.33	88.75	95	98	105.38	111.75	111
44.7	48.13	66.27	72.33	77.19	85.11	74	80	80	79.29	85.63	90.88	95.86	100.25	112.75	111.8
45	49.17	69.6	74.38	79.75	86.38	76.5	86.67	73.45	76.6	88.22	93.14	99.14	107.29	118	117.5
67.43	69.83	73.7	78	83	87.56	75.67	81	99.92	103	95.63	101.57	106.29	109.63	114.25	113.4
51.07	59.67	72.08	79.14	83.43	87.88	84	87.5	80.54	95.33	91.11	98.5	103	108.43	116.25	116.2
51.19	55	68.18	76	80.22	87.22	80.67	87	79.13	83.5	87.4	94.1	99.11	109.67	115	113.67
49.11	43.55	65.58	73.78	78	86.67	80.67	87	81.22	72.38	83.73	93.75	100.5	108.89	114.25	113.5
43.12	44.71	64.92	74.4	81.22	86.89	80.67	87	76.85	75.83	83.91	93.11	99.5	109.78	116.75	114.5
60.4	60.8	67.38	76.67	82.88	89.13	81	85	91.38	99	89.1	97.38	103	112.57	118	116.4
92.2	78.33	75.08	79.25	84.57	89.57	84.33	83.33	123.69	115.33	92.9	100	108	117	121.5	120.2
124.27	70	87.38	85.67	87.4	92.5	81.5	91.67	160	121	105.4	108.4	114	120.4	126	123.75
186.4	71.5	87	79	86	90.5	89	90	372.25	125.5	109.5	114	124	131.5	134	141
0	0	0	0	0	0	0	0	122.5	151	112.33	118.33	125	131.67	138.5	146
108.4	93.33	95.2	84.33	88.33	89.33	85	87	114.5	134	115	119.67	127.33	132.33	140	150
86.88	72.67	87.83	73.25	77.5	83.5	85	87	132	127	109	113.5	120	129.25	142	149
75.71	48.5	79.71	82	77	82.5	83	85	130	122	108.75	112.5	119	129.5	143.5	148.5
71.6	43.75	80.17	74.33	80	86.67	88	90	133.25	97	107.75	121.33	131	138	157	162
58	48.25	70.17	70.5	76.25	80.25	85	90	96.63	109	108.5	117.25	124.5	134	157	162
56.5	39	65.25	63.67	70.33	78.33	83	89	92.78	109	114.33	120.67	125.67	135.33	157	162
56.44	47	65.67	71.33	78.33	84.33	83	89	99.75	133	120	123.67	129	136.67	156	162
51.3	40	70.38	80.6	78.5	84.8	82	92	84.44	113.5	105.6	117	125.25	133	155	161
30	48	59.71	72.4	72.25	78.5	82	89	70.63	84	97.2	113.25	121.5	126.25	155	161
44.62	44	61.4	70.5	71	80	82	89	75.25	83.25	99.25	111.75	126.67	125.25	154	160
43.21	42.33	62.17	72.4	71.67	77.5	83	90	71.25	99	107.2	112	128	123.75	155	161
38.33	41.33	59.2	67.75	72.67	79	83	90	74.5	97.5	105	106.25	120	122	154	160
30	29.29	59.17	66.5	72.33	78.5	84	90	63.13	63.33	96.75	102.75	113.67	121	154	160
38.33	39.2	69.17	78.6	81.33	85.25	88	90	71.67	69.25	98.75	106.5	121.67	123.75	152	160
38.33	44.75	65.2	75.75	77	87	88	90	63.8	78	95.33	105	116.67	129.33	153	160
40.92	46.67	64	72	76.67	80.67	88	90	66.77	95	96	110.33	118.33	133.33	153	160
43.33	43.33	67.29	80	78	85	92.5	95	67.5	110	106	111.25	123.67	133.33	154	160
42.78	31.17	53.33	63.6	72.25	77.4	92.5	95	65.27	73	94.5	104.5	117	122.25	154	160
35	38.4	59.33	72.33	79	83.5	92.5	95	65.23	69	97.25	115.67	124	123	154	145
36.82	39.25	62.43	71.67	79	83	92.5	93.33	59.23	78	94.8	115.67	125	121.5	154	143.33
36.63	48.4	64.57	75	80	89	93.5	96	60.8	84.67	99.75	115.33	125	132	154	160
41	46.5	61.8	71.25	80.33	90	93.5	96	64.23	91	106.33	107.25	125	153	154	160
37	42.8	60.8	69.6	77.75	87.75	93.5	96	60.33	80	106.67	114.67	125	133.33	154	160
39	43	62.5	70	79.5	89.5	93.5	96	64.55	71	107.5	115	123	131	154	160
40.42	49.2	65.2	75.33	85	94.33	95	97.5	61.77	85	107.33	113.67	123.67	132.67	154	160
37.77	44.5	61	74.33	83.67	99	95	97.5	59.57	89	105.33	114.33	123	132.67	153	160
33.08	42.33	61.17	72.33	79.67	89	95	97.5	55.73	86.33	97.5	112.33	120.33	129.67	154	160
26.04	26	59	67.75	81.33	87.33	95	97.5	46.09	57	91.8	110	118	128.33	154	160
31.34	42	58.83	64	70.25	91	95	97.5	51.15	77.5	86	98.25	105.25	127.33	154	160
24.5	35.25	52.6	70.25	75.25	85.5	94	97	47.77	76.33	93.33	103.33	111.33	123.33	154	145
24.23	49.5	54.83	64.5	69.25	80	90.5	94	41.79	82.5	87.5	101.67	112.33	122.33	149.5	157.5
20.67	44	48.83	63	69.25	78.25	83.5	87.5	39.31	85	79.25	94.5	109.67	120.33	143.5	154.5
17.5	28.33	45.83	56.83	64.5	73.75	84	87.5	36.64	57.67	78.25	91.25	105	117.33	142.5	153
17.27	29.67	47.5	59.2	69.33	76.67	83	87.5	34.7	53.67	77.25	88.5	102.67	115.33	142	153.5
16.38	26.8	45.33	57.6	66.67	71	82.5	86	32.85	49	72.5	87	100	111.67	142	153
16.73	31	42.83	57.8	66.33	70.67	82	85	34.55	59.5	69.75	87.25	99.33	110.67	140.5	150
14.5	37.5	48.6	60.5	71.5	75.5	82	85	32.67	66	81.67	93.33	112	122.5	139.5	149
13	19	45.5	56	62.33	67	80.5	82.5	28.5	45	73.75	86	100.67	114.67	139	148.5
17.92	24	44.33	57.4	63.67	65.33	80.5	83	34.62	55	70.2	84.5	98.67	110	138.5	148
14.82	24.4	43	57.4	64.33	71	80.5	83	32.58	54.5	70	84.25	98.33	111.67	138	148
14.75	23	42.57	57.67	65.75	69.25	80	82	31.09	53.75	69.8	83.75	98.67	111.33	138	145.5
12.06	16.17	42.88	56.4	65.67	69.33	80.5	82.5	28.78	30.5	66.33	82.75	99.33	111.67	138	145
13.26	20	38.57	55.6	65.33	67.67	80.5	82.5	29.73	43	66.2	82.75	99	112.33	138	145
11.12	19.57	37.57	54.6	66.33	66	80.5	82.5	29.09	43.33	65.2	81.75	98	111	138	145.5
17.3	23.5	39.43	58.4	66.67	69.33	79.5	82	35.73	54.2	66.4	83.5	100	112.67	138	145.5
15.17	23	38.63	55	63	65.25	79.5	82	32.92	55.25	63	79	91	105.75	138	146
12.08	20.5	34.29	50.83	58	63	80	82	28.69	58.33	64.83	78.2	88.5	101.25	138	146
10.46	19.4	30.5	53.6	58.25	62.75	80	82	26	35.67	58.5	77	88.5	102	136.5	145
11.35	19.67	30.29	42.5	45.63	48.75	56.67	58.67	24.95	35.17	51.67	61.6	67.75	76.25	76	80.75
11.7	22.4	32.83	48.2	54.67	62.67	80	82	26.09	49.25	58.5	71.8	86.67	102.33	122.5	130.5
11.45	13	32.86	48.5	56.5	67	80	82	25.63	30.83	61	72.6	82.5	98.5	131	142
10.89	19.67	34.5	47.6	61.33	69.5	80	82	26.5	45	66.6	79.75	94.67	117.5	136	145
13.31	21.43	35.43	49.83	59.25	62.67	87.5	87	31.08	44.5	62.83	75.4	88.75	106.67	137.5	145.5
15.07	21.67	31.71	47.33	53	62.25	87.5	87	32.09	44.4	59.57	72	81.25	98.5	137	145
9.8	19.33	31.14	44.33	53.25	61.25	88	87	24.91	42.4	57.71	70.8	80	98.25	135.5	143.5
10	11.56	28.14	43	56.33	63.67	87.5	87	31	24.22	56	67.2	91.67	107.67	134	141
9.09	19.86	31.86	45.67	57.25	59.67	87.5	87	23.58	42.17	58.5	70.6	88	97.67	134	140
11.36	20.86	34	46.67	58.25	61	87.5	87	26.75	44.5	58.5	70.8	88.75	99.33	133.5	139.5
12	19.17	30	46.6	57.33	61.67	87	86.5	27.5	42.4	57	71	88.33	103	132	140
13.91	22.75	30	47	59.25	68.75	87	86.5	28.17	56	57.67	71.8	85.75	103.5	132	140
23.38	25.13	36.43	52.5	62.5	70.25	87	86.5	49.38	46	66.17	77.4	90.75	107.25	132.5	140
18.08	23.17	35	50.8	61	66.33	87	86.5	35.38	49	66.6	79.5	94	108.33	132.5	140
16.67	25.6	35.6	54	63	70	87	86.5	32.27	49.6	66.2	80	92.5	107.5	133	140.5
24.89	35	40.17	55.4	65.25	73.25	87.5	87	45.7	62.27	69.2	84	96.25	109	135	141
19.08	33.75	39.67	54.8	67	74.25	87.5	87	37.15	61.33	67.4	82.5	93.75	108	136.5	141
64.7	44.88	45.6	57.6	71.75	85.2	87	63	91.67	72.5	78	90	100	115.25	138.5	143
16	28.6	38.67	51.6	61.4	69.2	87	86.5	35.83	51.4	65.83	76.8	88.8	103.2	139	144.5
16.58	25	37.29	52.5	62.4	69.8	87.5	87	35.38	51	65.5	76.4	86.8	102	139.5	145
13.55	24	33.86	49.83	58.2	68	87	86.5	30.42	48.75	63.67	75.8	92.25	108.5	139.5	145
12.55	22.5	32.57	47.5	57.17	67.17	77.33	77.67	26.42	45	60.83	73.6	87.8	102.6	139.5	145
12	18.4	29.57	46.5	53.67	63.33	77	77.33	24.08	39	57.33	70.8	83.6	100.4	139.5	144.5
9.5	11	26.14	44	53.8	63.4	76	73	21.25	19.75	54	73.5	88	103.75	139.5	144.5
12.36	23	32.14	47.5	56.17	64.83	75	73.33	23.58	39	57.17	72.6	85.8	100.8	137.5	142.5
13.67	24.25	30.71	45.83	54.17	63	75	73.33	25.92	44	56.67	70.6	84.8	98.8	138	142.5
11.66	12.44	31.57	45.5	54.5	65.5	75	73.33	25.8	25.56	57.33	70.4	85.6	100.6	137	141.5
15.2	22.33	32.5	48.83	58.83	66.5	78	76.67	30.82	46.6	59.5	75.6	88	101.8	136.5	141
19.91	25	39.67	53	61.6	69.2	78.33	78	37	49	64	82.75	93.75	106.5	135.5	141
17	25	40.29	49.83	59.17	66.4	80	79.67	33.17	53.22	62	78	89.2	103.25	135	141
17.17	21	34.88	50	58	64.67	78.33	78	32.33	51	61.43	78.2	88.2	101.6	135.5	140.5
22.5	21.67	32.83	53.4	60.2	65.4	80	80	45.83	41	65.4	83	91.75	103.25	135.5	140.5
18.3	26.4	46.8	56.4	64.5	67.5	88.5	87	41.36	48	72	83.6	93.75	102	136	140
33.75	28	41.6	59	67.4	72.6	81	79.33	57.92	60.75	82	89.8	105	117.25	136	140
62.17	38.25	54.6	65.25	72.25	74	81	81.67	92.8	83.67	93.25	111.67	121.33	130	139	142.5
63.77	54.33	52.25	69.6	74.75	76.5	82.33	84.67	99.91	94	95	119	128	135	138.5	143.5
60.83	64.67	53.25	75	77	78	84	84.67	109.67	106.2	97.33	120.25	129.67	136.67	140.5	145.5
50	51.5	49.33	65.5	69	68.5	84.33	84.67	80.57	112	82.67	128	130	140	142	145
16.25	32.33	34.8	54.67	61.33	65	78	77.67	40	86.5	77.25	118	126.5	139	143.5	145
11.4	19.17	30.17	49.75	56.25	63.33	78	77.67	33.8	39	61	90.33	100	129.5	141.3	142.5
17.25	23.6	31.17	47.2	55.75	62.4	79.33	80	39.83	52	63.6	83.5	96.67	105	139	142.5
15.3	22	31.8	50.75	58.25	63.5	78.33	79.33	36.45	55	66.75	88	98.33	105	136.5	142.5
14.15	20.8	33.5	48.2	55.75	62.6	78	79	31.46	54.5	62.4	82.5	97.67	97.5	135	141.5
12.13	14.13	30.4	45.5	54.5	62	76.33	77.33	35	34.56	66	86	96	101.67	132.5	139
11.45	21	31.5	45.5	54.5	63.25	78	79	26.64	45.6	62.8	86	94.33	101.67	130	139
14.08	22.6	33.67	46.5	54.5	63.5	68.33	70.67	32.45	52	65	87	96	101.67	125	131
17.67	22.4	34.5	46.75	55	62.8	68.33	70.67	35.09	53.75	67	86.67	96	96.25	122.67	127.67
25.82	27.5	36	45	52.5	61.25	66	68.33	46.25	57.5	71.5	84.33	95.67	101	120.67	123.67
15.5	18.83	35.5	42.25	50.75	58.75	63.33	66	32.67	42	68.6	81.67	95	101	117.33	123.67
12.5	16.43	33.14	43	51.4	59	64.67	67.33	27.42	39.17	60	73.75	88.75	94.5	115.67	123.67
12.1	15.5	33	40.4	47.6	56.6	63.33	66.33	26.1	41.67	55.75	68.5	82	92	115.67	123.33
11.08	15.8	29.29	40	48.6	55.8	63	65	25.08	40	52.67	65.5	77.5	87	112.33	119.67
13.43	17.33	28.14	40	49.67	55	63	65	28.08	43.33	55	66.25	76.2	87.33	110.67	118.67
9.37	10.43	30.14	38.83	46.5	53.33	63	62.5	23.25	24.14	49.2	63.5	75	85	110.67	118
10.86	17.57	28.71	39.6	47.2	55	63	65	25.22	33.83	52.17	63.25	75.5	86.75	110.67	118
19.62	21.2	31.67	42	49.8	58	63.33	66.67	39	43.25	58	66.25	75.25	87.5	110.67	118
33.77	27.4	35	44.67	51.67	60.33	66.33	68	58.23	60.75	59.17	67.8	77.2	87	110.67	118
21.14	24.6	34.83	43	50.6	58	63	66.67	40.31	58.25	63	71	78.25	89.5	110.67	118
12.33	15.22	30.17	41	48	57	64.67	66.67	33	30.89	54.6	66	72.5	88.25	110	114.67
13.38	18.57	30.33	40.2	47.8	56.2	64.33	66.33	27.27	40	54	64	71.25	85.75	110	113.33
14	17.83	29.17	39.8	46.2	55.6	63	65	29.09	42.8	54	63.5	71.25	85.25	110	114.33
32.46	21.4	33.67	39.8	46.2	56	64.67	66.67	54.55	51.75	57	65.5	71.25	85	111	114
35.69	25.8	38	44.17	50	56.5	65	68.33	60.42	58	62	69.4	75.67	87.67	110	113.33
16.29	13	27.14	39.6	46.8	55	61.67	66.33	31.67	29.88	52.17	66.75	73.25	87	110	113.67
10.67	14.43	26.29	39	47.4	55.6	63.33	66.33	27.08	36.17	52.5	64.4	72.75	83.25	110	113
13.5	15.8	28.29	39	48.2	55	62.33	64.67	29.08	44.5	53	63	70	83.25	110	113
8.93	18	26.57	38	45.17	53.33	64	66.33	24.08	44	50.83	58.4	66	80.2	110	113
8	15.6	25.83	37.6	43.8	51.6	62.33	64.67	23.17	42	50.83	59.4	67.5	80	109.33	113
6.86	8.17	22.5	35.5	42	51.75	65	67.5	16.17	21.4	43.33	55	61.67	73.33	109.5	114
8.2	13.14	28.29	39.17	46.5	53.67	62.33	64.67	21	32.5	47.5	59.4	66.8	79.6	109.67	113.67
9.27	14.6	23.57	37.5	43.75	49.25	60.67	63	25.6	41	46.17	62.33	66.67	81	108.33	113
7.27	16	23.14	39	43.4	51	60.67	63	20.91	47.33	49.17	61.75	67	80.75	108.33	113
6.08	11.75	22.43	36.33	42.83	50.33	60.67	63	18.42	39	47.17	55.4	64.6	78.6	108.33	113
6.2	7.75	18.33	35.5	40.75	45.5	58.33	60.67	30.67	21.75	45	59	66.67	76.5	101.25	108.5
6.9	10.88	20.83	35	43	49.4	46	47	21.2	28.63	46.67	55.4	64.4	76.4	105.5	110
12.36	11.25	17.75	31.67	40.67	46.33	58.33	60	25.91	39	53.33	63.5	75	84	105	110
13.23	16.25	22.17	34.8	40.8	45.75	57.67	59	27.15	44	46.8	55.5	66.25	78	105	110
28.36	18	25.67	35.4	41	45.4	57.67	59	50.85	49	51	56.75	65.5	73.25	105	110
18.5	13.13	21.83	32.6	38.2	43.4	56	57.33	37.57	33.67	50	56.75	64.25	71.25	105	110
13.62	17.38	25.37	35.2	39.6	44	57.67	59	30.73	37.14	50	56	63.75	70.5	105	110
42.91	24.33	28.6	38.33	41.67	44.67	61.5	63.5	66.83	56.67	54.8	59.67	65	71.67	105	110
47.69	28.33	35.83	42.6	43.2	46.8	46.5	46	72.14	60	62.6	63.75	66.75	74.5	102.5	107.5
42.5	35.22	33	41.6	44	47.8	46.5	46	61.71	62.86	58.33	65.5	68.75	75.5	101	106.5
24.27	28.26	33	40.67	44.4	48.2	46.5	46	46.25	51.17	61.2	66	69.5	75.5	100	105
40.77	30.75	35.5	41.75	45	48.5	46.5	46	63.23	59.33	66.33	70.67	75.33	79.67	100	105
24.85	27.75	34.17	40.6	44.4	47.6	47	46.5	47.5	60	58.8	65.75	70.25	76.25	100	105
18.31	21.5	30.8	38.4	41.8	45.4	44.5	46.5	38.79	53.33	55.5	63.25	66.5	73.25	100	105
34.75	32.8	36.6	41.4	44.8	47.4	47	46.5	58.38	62.2	59	64.5	68.5	74.25	100	105
43.11	39.57	36.4	41.4	44.8	47.6	47	46.5	68.7	74.67	63.5	68.75	73.75	78.75	100	105
42.45	36.5	41	45.6	50.4	54	50	46.5	65.17	68.67	67.25	73.25	78.5	85.5	100	105
32.85	32	37.76	45.5	48.5	53.83	50	46.5	59	72	63.42	68	75.8	82	100	105
27.36	33.75	40.25	46	48.25	51	50	46.5	49.25	68	71.33	77.67	79.33	85.67	100	105
12.5	15.43	30.5	42.8	46.6	49.2	50	46.5	35.86	31	58.8	68	74.25	80	100	105
16.45	18.33	30.83	39.6	46.2	50	47.5	44	42.31	48.4	57.6	66	75.25	81.75	100	105
33.15	18.8	33.83	39.2	44.4	48.4	47.5	44	56.38	49.25	58.8	65.25	72.75	79.75	100	105
51.21	20.67	40.33	45.6	50.25	52.6	50	46.5	72	63.5	67.2	74.5	81.67	85.5	100	105
55.57	26	48.83	50.6	53.5	56	50	54.33	79.23	68.5	71.2	77.75	82.5	88	100	103.33
58.33	51.25	52.4	51.5	53	56.25	52.5	49	84.5	80.5	75.25	82.33	87.33	93.33	102.5	105
29	34.67	39.67	45	49.2	51	49	46.5	53.09	64.6	69.2	75.25	80.5	86.25	102.5	105
15.97	26.2	38.67	42.8	46.4	49.8	50	47.5	35.44	60.75	69.2	71	76.25	83	102.5	105
10.67	22.33	34.67	41.2	45.25	47.8	50	50	27.97	71.5	63.2	68.5	75.67	78.75	93.33	105
11.01	19.5	32.83	37.8	42	46	48	47.5	25.99	47.67	55.8	63	68	75.25	100	102.5
11.8	12.86	33.67	39.4	46.6	52.2	44	43	26.4	27.25	52.17	60	67.8	77.2	95	102.5
9.7	15	32.5	37.4	41.4	47.8	46.5	45	24.3	35.75	53.2	59.25	67.25	76.5	92.5	101
17.62	19.4	30.67	36.6	40.8	42.6	46.4	45	33	40.75	53.2	60.5	67.25	76.5	92.5	101
32.29	22.75	32	37.4	41.2	47.6	46.5	45	53.17	44.33	51.5	60	67.25	76.5	91.5	100
60.14	30.33	38	41.8	45.4	49.8	50	46.5	87.5	61.5	60.25	67	72.5	78.25	95	100
32.5	23.75	38.43	42.33	47.17	52.83	47.5	46.5	51	46.14	62.5	71.2	78.4	85.4	105	110
21.82	25.2	29.67	45.6	51	54.4	47.5	46.5	44.55	47	63.6	72	80	88	107.5	112.5
20.83	28.33	36.8	43.25	49.5	52.25	47.5	47	44.09	66.5	68.75	78.67	84	90	108.5	115
14.33	27	37.83	44.4	49.4	52.8	48.5	47	36.5	61	65	76.5	81.25	88	109	115
13.23	29.33	37.67	44.2	49.6	53	48.5	50	30.92	72	66	75.5	84	91.25	120	130
10.5	12.5	38.83	45.6	52	55.6	48.5	50	30.83	29	65	74.25	84.5	93.75	125	137.5
13.93	24.17	34.13	43.5	50.83	53.57	51	53.33	32.14	43.8	59.29	71.6	81.6	87.5	108.33	121.67
12.18	27	31	43.75	50.5	52.5	48	50	31	53	66.25	78.33	89.33	98.33	118.5	132.5
13.14	25	34.8	43.6	50.6	53	48	50	28.85	51	62.25	72.25	82	88.75	117.5	127.5
19.86	27	35.33	43.4	48.4	49.17	50	53.33	35.58	64.5	61.2	72	80.75	83	103.33	111.67
18.33	19.88	33.8	43	48.8	50.8	47.5	50	34.17	43.17	64.75	71.25	80.75	87.5	112.5	117.5
15	24.67	29.4	39.57	46.5	47.33	50	53.33	30.77	54.67	59.75	65	74.8	81	93.75	109
12.4	20	25	36.43	44	47.67	47.5	50	29.7	69	55	62	72	80.87	107.5	117.5
12.45	17.5	23.33	36.33	44.67	49.83	47.5	50	29.7	44.67	50	61.4	73	82.2	112.5	120
15	19.5	25.33	36.17	45.33	51.67	47.5	50	32.75	52	47	59.4	72	81.2	110	117.5
31.91	19	26.8	35.8	42.4	49.6	47.5	50	52	54.5	50	60.75	71.75	79.75	110	115
17.1	22	29	37	40.75	47.2	47.5	50	36.25	43.75	51	60	70	76.75	110	115
16.86	21.6	31.83	38	42	47.6	47.5	50	31.79	45	53.4	61.25	69.5	77.25	110	115
20	21	32.75	37.33	41.67	47.33	47.5	50	38.18	55	60	69.5	78.5	89	110	115
21	24.4	32.71	40.33	44.33	50.17	47.5	50	38.77	50	54.17	63	70.6	80.8	110	115
17.93	22.67	33	37.6	45.4	47.5	47.5	50	33.93	57.5	52.67	61.25	72.5	75.8	110	115
11	12.25	29.33	37.6	44.4	51.2	50	50	28.83	27.5	49.17	60	69	78.8	110	115
11.21	17.8	28.67	35.8	41.4	46	47.5	50	25.38	40.5	49.6	60	67.5	77.25	110	115
12.69	19.2	26.71	35.8	40.83	46.6	47.5	50	28.13	43	47.83	60	66	79.25	110	115
13.13	18.4	26.57	36.4	43.6	47.4	47.5	55	27	42	49.17	60	69.5	78.75	110	115
18.69	22	26.5	36.4	42.4	46.6	50	55	34	55	50.71	57.5	68	78	110	115
24	19.82	33.71	38.4	43.6	47.2	50	57.5	42.5	35.64	55	60	69.5	78.75	110	115
14.42	19.4	32.25	39.4	43.6	49	51	57.5	31.25	45.25	52.57	60.25	69.75	79.5	112.5	117.5
29.75	24.5	38.2	40.5	46.25	51.25	57	65	49.62	51.25	59	61.5	70	80	112.5	117.5
23.23	21.67	36	41.75	46.5	51.25	57	68	39.23	52.33	57.5	62.75	70.75	81.25	115	120
14.82	17.67	33.5	39	45	50	56	57.5	30	61	57.4	63.25	71.25	81.75	115	120
0	13.08	32.17	39.8	45	50	56	62.5	0	27.73	57	64	71.75	82.5	115	120
16.13	22	35.67	41	47	53	57	70	30.14	45.5	55.83	62.2	70.4	82	115	120
19.91	24	37	42	49	54.33	58	70	38	53.33	61.2	70.33	79.33	90	115	120
24.14	22.33	33.43	41.6	45.2	51.4	57.5	60	43.33	59.5	59.33	66.75	74.5	85	115	120
17.57	20.5	31.88	41.33	46	51.17	52.5	60	33.92	52.33	56.86	65.6	73.6	85	115	120
0	17.23	33.4	44	48.5	54.35	65	75	0	30.62	57.2	66.75	74.5	83.75	116	121.5
29.13	28.6	36.67	43.6	47	52.6	57.5	62.5	49.07	56.75	62.6	70.75	77	85	115	120
65	37.75	46	47.25	51.5	54.5	62.5	67.5	92.08	69.33	73	75.33	80.67	90	117.5	122.5
66.54	32.67	45	52.33	56	60.33	62	67.5	97.08	71.5	77.5	83	87.5	100	120	125
0	72.13	48.67	49.8	54.4	60.2	63	67.5	0	100.77	75.6	78.75	85	93.75	121	125
44.64	40	49	47.6	53.6	59.6	61	65	74.17	78.75	77.4	78	85	95	121	125
39.15	34.8	44.5	47.4	53.2	59	60	61	61	72.5	73.8	78.25	85	93.75	121	125
67.06	37.75	55.71	47.6	54	59.8	60	61	97.5	75	88	77.75	85	93.75	121	125
45	29.33	42.33	50.6	55	59.4	60.5	61	71.54	77.5	73.8	81.25	87.5	97.5	122	125
0	27.8	37.83	49.4	54.6	59.2	60.5	61	0	47.31	71.8	80	86.25	96.25	116	122.5
19.53	24.8	36.67	48	54.4	59.2	60.5	61	36.15	56.25	65	78.25	86.25	97.5	118.5	122.5
24.64	23	37.67	47.6	54.4	59.6	60	61	43.5	57.5	68	78.75	86.75	98.75	118.5	122.5
14.67	20.5	33.67	42.8	51	55.8	60	61	29.86	49.25	61.6	75	85	94.5	118.5	122.5
11.27	21	34.6	42.6	50.4	55	60	61	26.31	60	60.75	72.5	83.75	93.75	118.5	122.5
15.09	0	34.5	42.6	50.6	56	65	66	28.8	0	58.6	72.5	83	92.5	118.5	132.5
20.83	26.4	35.5	46	52.6	58	67.5	67.5	39.09	52.5	58.6	76.25	85	93.75	110.5	122.5
19.57	21.6	33.43	43.67	52.4	58.6	66.5	67.5	38.85	50	56.33	70	84.5	93.75	118.5	122.5
13.71	19	36.29	44.4	51.4	60.6	62.5	66	30.42	62.5	60.83	74.25	84.5	93.75	118.5	122.5
0	14	34.38	42.4	51	57.6	61.5	65	0	29.33	56.86	68.25	81.25	87.5	115	120
16.79	21	34.71	43.4	51.2	57.4	61.5	65	32.54	47.25	60.5	69	81.25	57.5	115	120
20.07	21	36.5	45	52	59.6	62	65	36.08	48	59.6	72.67	84.33	88.75	115	120.5
33.43	21	35.75	45.8	52.2	59.6	61	65	51.92	49.5	63.25	70.75	83.75	90.75	115	120
